Company,Product,TypeName,Inches,CPU_Frequency (GHz),RAM (GB),Memory Type,Memory Capacity,GPU_Company,GPU_Type,OpSys,Weight (kg),Price (SAR),Resolution_Width,Resolution_Height,Contains_HD,Contains_IPS,Contains_Touchscreen,Contains_4K,Contains_Quad_HD_plus,CPU_Family,CPU_Generation,CPU_Series,GPU_Family,GPU_Series,GPU_Series_Clean,Series_Type,Performance_Tier
Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,2.7,16,SSD+Hybrid,1280,Nvidia,GeForce GTX 980M,Windows 10,4.6,10917.460299999999,1920,1080,1,1,0,0,0,Core,6,i7,GeForce,980M,980,Alphanumeric,High-End
Razer,Blade Stealth,Ultrabook,12.5,2.5,8,SSD,256,Intel,HD Graphics 520,Windows 10,1.25,4085.13,3840,2160,1,0,1,1,0,Core,6,i7,HD,520,520,Numeric,Mid-Range
Toshiba,Portege X30-D-10K,Ultrabook,13.3,2.7,16,SSD,512,Intel,HD Graphics 620,Windows 10,1.05,8837.220000000001,1920,1080,1,0,0,0,0,Core,7,i7,HD,620,620,Numeric,Mid-Range
Asus,Rog GL752VW-T4308T,Gaming,17.3,2.6,8,SSD+HDD,1152,Nvidia,GeForce GTX 960M,Windows 10,3.52,5210.585300000001,1920,1080,1,0,0,0,0,Core,6,i7,GeForce,960M,960,Alphanumeric,High-End
Vero,V131 (X5-Z8350/4GB/32GB/FHD/W10),Notebook,13.3,1.44,4,Flash,32,Intel,HD Graphics 400,Windows 10,1.35,778.12,1920,1080,1,0,0,0,0,Atom,8,Other,HD,400,400,Numeric,Low-End
HP,Spectre Pro,Notebook,13.3,2.3,8,SSD,256,Intel,HD Graphics 520,Windows 10,1.16,6709.3,1920,1080,1,0,0,0,0,Core,6,i5,HD,520,520,Numeric,Mid-Range
HP,EliteBook 1040,Notebook,14.0,2.3,8,SSD,256,Intel,HD Graphics 520,Windows 7,1.43,6006.610000000001,1920,1080,1,0,0,0,0,Core,6,i5,HD,520,520,Numeric,Mid-Range
Dell,Latitude E5570,Notebook,15.6,2.3,4,HDD,500,Intel,HD Graphics 520,Linux,2.09,2078.8111,1366,768,0,0,0,0,0,Core,6,i5,HD,520,520,Numeric,Mid-Range
Asus,VivoBook Max,Notebook,15.6,2.4,4,HDD,1024,Intel,HD Graphics 620,Windows 10,2.0,1726.95,1366,768,0,0,0,0,0,Core,7,i3,HD,620,620,Numeric,Mid-Range
Lenovo,ThinkPad Yoga,2 in 1 Convertible,14.0,2.5,8,SSD,256,Intel,HD Graphics 520,Windows 10,1.8,6625.93,1920,1080,1,1,1,0,0,Core,6,i7,HD,520,520,Numeric,Mid-Range
Lenovo,Yoga Book,2 in 1 Convertible,10.1,1.44,4,Flash,64,Intel,HD Graphics 400,Windows 10,0.69,1901.63,1920,1200,0,1,1,0,0,Atom,8,Other,HD,400,400,Numeric,Low-End
HP,EliteBook 820,Ultrabook,12.5,2.4,8,SSD,256,Intel,HD Graphics 520,Windows 7,1.26,7523.150000000001,1366,768,0,0,0,0,0,Core,6,i5,HD,520,520,Numeric,Mid-Range
Lenovo,Legion Y520-15IKBN,Gaming,15.6,2.5,8,SSD+HDD,1152,Nvidia,GeForce GTX 1060,No OS,2.4,3926.3300000000004,1920,1080,1,1,0,0,0,Core,7,i5,GeForce,1060,1060,Numeric,High-End
HP,Omen -,Gaming,17.3,2.3,8,SSD+HDD,1152,Nvidia,GeForce GTX 1060,Windows 10,3.35,4482.13,1920,1080,1,1,0,0,0,Core,6,i5,GeForce,1060,1060,Numeric,High-End
HP,15-bs078cl (i7-7500U/8GB/2TB/W10),Notebook,15.6,2.7,8,HDD,2048,Intel,HD Graphics 620,Windows 10,2.04,2497.13,1366,768,0,0,0,0,0,Core,7,i7,HD,620,620,Numeric,Mid-Range
Lenovo,ThinkPad P40,2 in 1 Convertible,14.0,2.6,8,SSD,512,Nvidia,Quadro M500M,Windows 7,1.8,8140.008600000001,1920,1080,1,1,1,0,0,Core,6,i7,Quadro,M500M,500,Alphanumeric,Low-End
Asus,L403NA-GA013TS (N3350/4GB/32GB/W10),Notebook,14.0,1.1,4,Flash,32,Intel,HD Graphics 500,Windows 10,1.5,1103.66,1366,768,0,0,0,0,0,Celeron,3,Other,HD,500,500,Numeric,Low-End
HP,250 G6,Ultrabook,15.6,2.7,8,SSD,256,Intel,HD Graphics 620,Windows 10,1.84,2985.44,1920,1080,1,0,0,0,0,Core,7,i7,HD,620,620,Numeric,Mid-Range
Acer,Aspire E5-576G,Notebook,15.6,2.5,4,HDD,1024,Nvidia,GeForce 940MX,Windows 10,2.23,2445.52,1920,1080,1,0,0,0,0,Core,7,i5,GeForce,940MX,940,Alphanumeric,High-End
Lenovo,IdeaPad 500-15ISK,Notebook,15.6,2.5,16,Hybrid,1024,AMD,Radeon R7 M360,Windows 10,2.5,4363.030000000001,1920,1080,1,0,0,0,0,Core,6,i7,Radeon,M360,360,Alphanumeric,Low-End
HP,ZBook 17,Workstation,17.3,2.6,8,SSD,256,Nvidia,Quadro M3000M,Windows 7,3.0,15679.118,1920,1080,1,1,0,0,0,Core,6,i7,Quadro,M3000M,3000,Alphanumeric,High-End
Dell,Inspiron 5567,Notebook,15.6,2.5,8,HDD,1024,AMD,Radeon R7 M445,Windows 10,2.5,3112.48,1366,768,0,0,0,0,0,Core,7,i5,Radeon,M445,445,Alphanumeric,Low-End
MSI,GT72S Dominator,Gaming,17.3,2.7,16,SSD+HDD,1280,Nvidia,GeForce GTX 980M,Windows 10,3.78,9524.03,1920,1080,1,0,0,0,0,Core,6,i7,GeForce,980M,980,Alphanumeric,High-End
HP,EliteBook 850,Ultrabook,15.6,2.5,8,SSD,256,Intel,HD Graphics 520,Windows 7,1.88,8621.7284,1920,1080,1,0,0,0,0,Core,6,i7,HD,520,520,Numeric,Mid-Range
Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,2.6,16,SSD,512,Intel,HD Graphics 520,Windows 10,2.8,9686.800000000001,2560,1440,0,1,1,0,0,Core,6,i7,HD,520,520,Numeric,Mid-Range
MSI,GP62M 7RDX,Gaming,15.6,2.8,8,SSD+HDD,1152,Nvidia,GeForce GTX 1050,Windows 10,2.4,4536.916,1920,1080,1,0,0,0,0,Core,7,i7,GeForce,1050,1050,Numeric,High-End
HP,Spectre Pro,2 in 1 Convertible,13.3,2.4,8,SSD,256,Intel,HD Graphics 520,Windows 10,1.48,6467.13,1920,1080,1,0,1,0,0,Core,6,i5,HD,520,520,Numeric,Mid-Range
HP,ZBook 15,Workstation,15.6,2.6,8,SSD,256,Nvidia,Quadro M1000M,Windows 7,2.59,8849.130000000001,1920,1080,1,1,0,0,0,Core,6,i7,Quadro,M1000M,1000,Alphanumeric,High-End
HP,Spectre Pro,2 in 1 Convertible,13.3,2.6,8,SSD,256,Intel,HD Graphics 520,Windows 10,1.48,7142.030000000001,2560,1440,0,0,1,0,0,Core,6,i7,HD,520,520,Numeric,Mid-Range
HP,ZBook Studio,Workstation,15.6,2.6,8,SSD,256,Nvidia,Quadro M1000M,Windows 7,2.0,7539.030000000001,1920,1080,1,0,0,0,0,Core,6,i7,Quadro,M1000M,1000,Alphanumeric,High-End
HP,EliteBook 820,Ultrabook,12.5,2.5,8,SSD,256,Intel,HD Graphics 520,Windows 7,1.26,9118.8915,1920,1080,1,0,0,0,0,Core,6,i7,HD,520,520,Numeric,Mid-Range
Dell,Vostro 5568,Notebook,15.6,2.7,8,SSD,256,Nvidia,GeForce 940MX,Windows 10,2.18,4009.303,1920,1080,1,0,0,0,0,Core,7,i7,GeForce,940MX,940,Alphanumeric,High-End
HP,EliteBook 850,Notebook,15.6,2.3,8,SSD,256,Intel,HD Graphics 520,Windows 7,1.88,6268.63,1920,1080,1,0,0,0,0,Core,6,i5,HD,520,520,Numeric,Mid-Range
Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,2.5,8,SSD,256,Intel,HD Graphics 520,Windows 10,1.27,9285.83,2560,1440,0,1,1,0,0,Core,6,i7,HD,520,520,Numeric,Mid-Range
Lenovo,V110-15ISK (i3-6006U/4GB/1TB/No,Notebook,15.6,2.0,4,HDD,1024,Intel,HD Graphics 520,No OS,1.9,1345.8300000000002,1366,768,0,0,0,0,0,Core,6,i3,HD,520,520,Numeric,Mid-Range
HP,15-BA015wm (E2-7110/4GB/500GB/W10),Notebook,15.6,1.8,4,HDD,500,AMD,Radeon R2 Graphics,Windows 10,1.86,1179.0900000000001,1366,768,0,0,0,0,0,Unknown,7,Other,Radeon,Graphics,640,Alphanumeric,Mid-Range
Lenovo,B51-80 (i5-6200U/8GB/1TB/Radeon,Notebook,15.6,2.3,8,HDD,1024,AMD,Radeon R5 M330,No OS,2.32,2378.03,1920,1080,1,0,0,0,0,Core,6,i5,Radeon,M330,330,Alphanumeric,Low-End
Dell,Inspiron 7567,Gaming,15.6,2.8,8,HDD,1024,Nvidia,GeForce GTX 1050Ti,Windows 10,2.62,4760.030000000001,1920,1080,1,0,0,0,0,Core,7,i7,GeForce,1050Ti,1050,Alphanumeric,High-End
Dell,XPS 15,Notebook,15.6,2.3,8,SSD,256,Nvidia,GeForce 960M,Windows 10,2.04,8935.1996,3840,2160,1,1,1,1,0,Core,6,i5,GeForce,960M,960,Alphanumeric,High-End
HP,15-bw002nv (A6-9220/4GB/256GB/Radeon,Notebook,15.6,2.5,4,SSD,256,AMD,Radeon 520,Windows 10,1.91,1901.1933000000001,1920,1080,1,0,0,0,0,A6,9,6,Radeon,520,520,Numeric,Mid-Range
MSI,GP72M 7REX,Gaming,17.3,2.8,16,SSD+HDD,1280,Nvidia,GeForce GTX 1050 Ti,Windows 10,2.7,5926.416,1920,1080,1,0,0,0,0,Core,7,i7,GeForce,Ti,640,Alphanumeric,Mid-Range
Lenovo,ThinkPad T460s,Ultrabook,14.0,2.6,12,SSD,512,Intel,HD Graphics 520,Windows 7,1.4,9127.03,1920,1080,1,0,0,0,0,Core,6,i7,HD,520,520,Numeric,Mid-Range
Lenovo,B51-80 (i5-6200U/8GB/1008GB/Radeon,Notebook,15.6,2.3,8,Hybrid,1024,AMD,Radeon R5 M330,Windows 10,2.5,3130.3053,1920,1080,1,0,0,0,0,Core,6,i5,Radeon,M330,330,Alphanumeric,Low-End
HP,Spectre Pro,2 in 1 Convertible,13.3,2.6,8,SSD,512,Intel,HD Graphics 520,Windows 10,1.48,8102.77,2560,1440,0,0,1,0,0,Core,6,i7,HD,520,520,Numeric,Mid-Range
Lenovo,ThinkPad T460,Ultrabook,14.0,2.6,8,SSD,256,Intel,HD Graphics 520,Windows 7,1.7,5951.030000000001,1920,1080,1,0,0,0,0,Core,6,i7,HD,520,520,Numeric,Mid-Range
MSI,GS40 Phantom,Gaming,14.0,2.6,16,SSD+HDD,1280,Nvidia,GeForce GTX 970M,Windows 10,1.7,7022.93,1920,1080,1,0,0,0,0,Core,6,i7,GeForce,970M,970,Alphanumeric,High-End
HP,Pavilion 15-cb003nv,Gaming,15.6,2.8,8,HDD,1024,Nvidia,GeForce GTX 1050,Windows 10,2.62,3569.03,1920,1080,1,1,0,0,0,Core,7,i7,GeForce,1050,1050,Numeric,High-End
Lenovo,IdeaPad 310-15ISK,Notebook,15.6,2.0,8,HDD,1024,Intel,HD Graphics 520,Windows 10,2.2,1822.23,1366,768,0,0,0,0,0,Core,6,i3,HD,520,520,Numeric,Mid-Range
HP,250 G4,Notebook,15.6,2.3,4,HDD,500,Intel,HD Graphics 520,No OS,2.1,1893.6503,1366,768,0,0,0,0,0,Core,6,i5,HD,520,520,Numeric,Mid-Range
Dell,Inspiron 7567,Gaming,15.6,2.8,8,SSD+HDD,1152,Nvidia,GeForce GTX 1050 Ti,Windows 10,2.62,5947.06,3840,2160,1,0,0,1,0,Core,7,i7,GeForce,Ti,640,Alphanumeric,Mid-Range
Lenovo,ThinkPad T570,Notebook,15.6,2.5,8,SSD,256,Intel,HD Graphics 620,Windows 10,1.95,5518.3,1920,1080,1,1,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Lenovo,320-15ISK (i3-6006U/4GB/1TB/GeForce,Notebook,15.6,2.0,4,HDD,1024,Nvidia,GeForce 920MX,Windows 10,2.2,1857.96,1920,1080,1,0,0,0,0,Core,6,i3,GeForce,920MX,920,Alphanumeric,High-End
HP,Stream 14-AX000nv,Notebook,14.0,1.6,2,Flash,32,Intel,HD Graphics 400,Windows 10,1.44,988.5300000000001,1366,768,0,0,0,0,0,Celeron,3,Other,HD,400,400,Numeric,Low-End
MSI,PL60 7RD,Gaming,15.6,2.7,8,HDD,1024,Nvidia,GeForce GTX 1050,Windows 10,2.2,3330.8300000000004,1920,1080,1,1,0,0,0,Core,7,i7,GeForce,1050,1050,Numeric,High-End
HP,250 G5,Notebook,15.6,2.5,8,SSD,256,Intel,HD Graphics 520,Windows 10,1.96,2695.63,1920,1080,1,0,0,0,0,Core,6,i7,HD,520,520,Numeric,Mid-Range
HP,ProBook 450,Notebook,15.6,1.8,16,SSD,512,Intel,UHD Graphics 620,Windows 10,2.1,4601.2300000000005,1920,1080,1,0,0,0,0,Core,8,i7,UHD,620,620,Numeric,Mid-Range
Asus,X553SA-XX021T (N3050/4GB/500GB/W10),Notebook,15.6,1.6,4,HDD,500,Intel,HD Graphics,Windows 10,2.2,1464.93,1366,768,0,0,0,0,0,Celeron,3,Other,HD,Graphics,640,Alphanumeric,Mid-Range
Lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,Notebook,15.6,2.3,4,HDD,500,Intel,HD Graphics 520,No OS,2.1,1580.0600000000002,1366,768,0,0,0,0,0,Core,6,i5,HD,520,520,Numeric,Mid-Range
Lenovo,IdeaPad 510-15IKB,Notebook,15.6,2.7,8,HDD,1024,Nvidia,GeForce 940MX,No OS,2.2,2814.73,1920,1080,1,0,0,0,0,Core,7,i7,GeForce,940MX,940,Alphanumeric,High-End
Asus,UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),Notebook,14.0,2.4,4,SSD,256,Intel,HD Graphics 620,Windows 10,2.0,3052.9300000000003,1920,1080,1,0,0,0,0,Core,7,i3,HD,620,620,Numeric,Mid-Range
Lenovo,B51-80 (i7-6500U/4GB/1008GB/FHD/W7),Notebook,15.6,2.5,4,Hybrid,1024,Intel,HD Graphics 520,Windows 7,2.32,3275.25,1920,1080,1,0,0,0,0,Core,6,i7,HD,520,520,Numeric,Mid-Range
Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,2.6,16,SSD,512,Nvidia,GeForce GTX 960,Windows 10,3.31,5180.85,1920,1080,1,1,0,0,0,Core,6,i7,GeForce,960,960,Numeric,High-End
MSI,GS60 Ghost,Gaming,15.6,2.6,16,SSD+HDD,1152,Nvidia,GeForce GTX 970M,Windows 10,1.91,8548.8789,1920,1080,1,0,0,0,0,Core,6,i7,GeForce,970M,970,Alphanumeric,High-End
HP,ProBook 450,Notebook,15.6,2.3,4,HDD,500,Intel,HD Graphics 520,Windows 10,2.07,2580.5,1366,768,0,0,0,0,0,Core,6,i3,HD,520,520,Numeric,Mid-Range
Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,2.3,8,SSD,256,Intel,HD Graphics 520,Windows 10,1.36,6498.89,2560,1440,0,1,1,0,0,Core,6,i5,HD,520,520,Numeric,Mid-Range
Lenovo,IdeaPad 310-15IKB,Ultrabook,15.6,2.7,6,SSD,256,Nvidia,GeForce 920M,Windows 10,1.54,3299.07,1920,1080,1,0,0,0,0,Core,7,i7,GeForce,920M,920,Alphanumeric,High-End
Dell,Vostro 5568,Notebook,15.6,2.7,8,SSD,256,Nvidia,GeForce GT 940MX,Linux,1.98,3553.1897000000004,1920,1080,1,0,0,0,0,Core,7,i7,GeForce,940MX,940,Alphanumeric,High-End
Acer,Aspire 3,Notebook,15.6,2.0,4,HDD,500,Intel,HD Graphics 500,Windows 10,2.1,1322.01,1366,768,0,0,0,0,0,Celeron,3,Other,HD,500,500,Numeric,Low-End
HP,Pavilion 15-BC000nv,Notebook,15.6,2.6,6,HDD,1024,Nvidia,GeForce GTX 960M,Windows 10,2.18,3172.03,1920,1080,1,1,0,0,0,Core,6,i7,GeForce,960M,960,Alphanumeric,High-End
Asus,Rog GL552VW-DM201T,Gaming,15.6,2.6,8,SSD+HDD,1280,Nvidia,GeForce GTX 960M,Windows 10,2.591,3608.73,1920,1080,1,1,0,0,0,Core,6,i7,GeForce,960M,960,Alphanumeric,High-End
Dell,Inspiron 5578,2 in 1 Convertible,15.6,2.7,16,SSD,512,Intel,HD Graphics 620,Windows 10,2.09,4680.63,1920,1080,1,0,1,0,0,Core,7,i7,HD,620,620,Numeric,Mid-Range
Acer,Aspire E5-576G,Notebook,15.6,2.5,4,SSD,256,Nvidia,GeForce 940MX,Windows 10,2.23,2743.27,1920,1080,1,0,0,0,0,Core,7,i5,GeForce,940MX,940,Alphanumeric,High-End
Dell,XPS 13,Ultrabook,13.3,2.4,8,SSD,256,Intel,HD Graphics 520,Linux,1.23,4363.030000000001,3200,1800,1,0,1,0,1,Core,6,i5,HD,520,520,Numeric,Mid-Range
Acer,Predator G9-793,Gaming,17.3,2.8,16,SSD+HDD,1280,Nvidia,GeForce GTX 1070,Windows 10,4.2,10318.03,1920,1080,1,1,0,0,0,Core,7,i7,GeForce,1070,1070,Numeric,High-End
Lenovo,Legion Y520-15IKBN,Gaming,15.6,2.5,8,HDD,1024,Nvidia,GeForce GTX 1050,Windows 10,2.4,3251.4300000000003,1920,1080,1,1,0,0,0,Core,7,i5,GeForce,1050,1050,Numeric,High-End
Samsung,Chromebook Plus,2 in 1 Convertible,12.3,2.0,4,Flash,32,ARM,Mali T860 MP4,Chrome OS,1.15,2616.23,2400,1600,0,1,1,0,0,Unknown,Unknown,9000,Mali,MP4,4,Alphanumeric,Low-End
HP,250 G6,Notebook,15.6,2.5,4,HDD,500,Intel,HD Graphics 620,Windows 10,1.86,1925.45,1366,768,0,0,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Apple,"MacBook 12""",Ultrabook,12.0,1.1,8,Flash,256,Intel,HD Graphics 5300,Mac OS X,0.92,4617.110000000001,2304,1440,0,1,0,0,0,Core,7,i5,HD,5300,5300,Numeric,High-End
Dell,Inspiron 7378,2 in 1 Convertible,13.3,2.5,8,SSD,256,Intel,HD Graphics 620,Windows 10,1.6,4760.030000000001,1920,1080,1,1,1,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
HP,Pavilion Power,Notebook,15.6,2.8,12,SSD+HDD,1152,Nvidia,GeForce GTX 1050,Windows 10,2.21,5268.1900000000005,1920,1080,1,1,0,0,0,Core,7,i7,GeForce,1050,1050,Numeric,High-End
Lenovo,V110-15ISK (i3-6006U/4GB/1TB/Radeon,Notebook,15.6,2.0,4,HDD,1024,AMD,Radeon R5 M430,No OS,1.9,1460.96,1366,768,0,0,0,0,0,Core,6,i3,Radeon,M430,430,Alphanumeric,Low-End
Asus,Rog G752VY-GC229T,Gaming,17.3,2.6,16,SSD+HDD,1536,Nvidia,GeForce GTX 980M,Windows 10,4.3,8535.5,1920,1080,1,1,0,0,0,Core,6,i7,GeForce,980M,980,Alphanumeric,High-End
Acer,Aspire 3,Notebook,15.6,2.0,4,HDD,1024,Intel,HD Graphics 500,Linux,2.1,1079.8400000000001,1366,768,0,0,0,0,0,Celeron,3,Other,HD,500,500,Numeric,Low-End
MSI,GS73VR 7RF,Gaming,17.3,2.8,16,SSD+HDD,1280,Nvidia,GeForce GTX 1060,Windows 10,2.43,8134.133000000001,1920,1080,1,0,0,0,0,Core,7,i7,GeForce,1060,1060,Numeric,High-End
Dell,Inspiron 5567,Notebook,15.6,2.0,4,SSD,128,AMD,Radeon R7 M440,Windows 10,2.3,1981.0300000000002,1366,768,0,0,0,0,0,Core,6,i3,Radeon,M440,440,Alphanumeric,Low-End
Lenovo,IdeaPad 310-15ISK,Notebook,15.6,2.5,8,HDD,500,Nvidia,GeForce 920MX,No OS,2.2,2497.13,1366,768,0,0,0,0,0,Core,6,i7,GeForce,920MX,920,Alphanumeric,High-End
Dell,Inspiron 5579,2 in 1 Convertible,15.6,1.8,16,SSD,512,Intel,UHD Graphics 620,Windows 10,2.0,5101.45,1920,1080,1,0,1,0,0,Core,8,i7,UHD,620,620,Numeric,Mid-Range
Dell,XPS 13,Ultrabook,13.3,2.7,16,SSD,512,Intel,HD Graphics 620,Windows 10,1.2,10639.6,3200,1800,1,0,1,0,1,Core,7,i7,HD,620,620,Numeric,Mid-Range
Asus,FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce,Gaming,15.6,2.6,8,HDD,1024,Nvidia,GeForce GTX 1060,Windows 10,2.2,4640.93,1920,1080,1,0,0,0,0,Core,6,i7,GeForce,1060,1060,Numeric,High-End
Dell,Inspiron 5567,Notebook,15.6,2.5,8,SSD,256,AMD,Radeon R7 M445,Windows 10,2.36,3529.3300000000004,1920,1080,1,0,0,0,0,Core,7,i5,Radeon,M445,445,Alphanumeric,Low-End
HP,15-bs025nv (i5-7200U/8GB/256GB/W10),Notebook,15.6,2.5,8,SSD,256,Intel,HD Graphics 620,Windows 10,1.91,2298.63,1366,768,0,0,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Lenovo,IdeaPad 320-15AST,Notebook,15.6,2.2,4,HDD,500,AMD,Radeon R2 Graphics,Windows 10,2.2,1187.03,1366,768,0,0,0,0,0,Unknown,9,9000,Radeon,Graphics,640,Alphanumeric,Mid-Range
Acer,Aspire E5-774G,Notebook,17.3,2.0,8,HDD,1024,Nvidia,GeForce 940MX,Windows 10,3.3,2497.13,1600,900,0,0,0,0,0,Core,6,i3,GeForce,940MX,940,Alphanumeric,High-End
Asus,Rog Strix,Gaming,15.6,2.8,16,SSD+HDD,1280,Nvidia,GeForce GTX 1070,Windows 10,2.2,9722.53,1920,1080,1,0,0,0,0,Core,7,i7,GeForce,1070,1070,Numeric,High-End
Apple,"MacBook 12""",Ultrabook,12.0,1.2,8,Flash,512,Intel,HD Graphics 515,Mac OS X,0.92,5077.63,2304,1440,0,1,0,0,0,Core,7,i5,HD,515,515,Numeric,Mid-Range
Asus,FX502VM-AS73 (i7-7700HQ/16GB/1TB,Notebook,15.6,2.8,16,SSD+HDD,1152,Nvidia,GeForce GTX 1060,Windows 10,2.2,6943.530000000001,1920,1080,1,0,0,0,0,Core,7,i7,GeForce,1060,1060,Numeric,High-End
MSI,GS73VR Stealth,Gaming,17.3,2.6,16,SSD+HDD,1280,Nvidia,GeForce GTX 1060,Windows 10,2.43,7737.4903,1920,1080,1,1,0,0,0,Core,6,i7,GeForce,1060,1060,Numeric,High-End
Dell,Inspiron 7579,2 in 1 Convertible,15.6,2.5,8,SSD,256,Intel,HD Graphics 620,Windows 10,2.191,3966.03,1920,1080,1,1,1,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Asus,ROG Strix,Gaming,17.3,2.8,16,SSD+HDD,1280,Nvidia,GeForce GTX 1060,Windows 10,2.9,7737.530000000001,1920,1080,1,0,0,0,0,Core,7,i7,GeForce,1060,1060,Numeric,High-End
Acer,C740-C9QX (3205U/2GB/32GB/Chrome,Netbook,11.6,1.5,2,SSD,32,Intel,HD Graphics,Chrome OS,1.3,690.7800000000001,1366,768,0,0,0,0,0,Celeron,3,Other,HD,Graphics,640,Alphanumeric,Mid-Range
Acer,E5 774G,Notebook,17.3,2.0,4,HDD,1024,Nvidia,GeForce 940MX,Windows 10,3.3,2374.06,1600,900,0,0,0,0,0,Core,6,i3,GeForce,940MX,940,Alphanumeric,High-End
Lenovo,IdeaPad 320-17IKB,Notebook,17.3,2.5,8,HDD,1024,Intel,HD Graphics 620,No OS,2.8,2139.83,1600,900,0,0,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,2.6,8,SSD+HDD,1152,Nvidia,GeForce GTX 960<U+039C>,Windows 10,2.6,5049.84,1920,1080,1,1,0,0,0,Core,6,i7,GeForce,960<U+039C>,960,Alphanumeric,High-End
Acer,SP714-51 (i7-7Y75/8GB/256GB/FHD/W10),2 in 1 Convertible,14.0,1.3,8,SSD,256,Intel,HD Graphics 615,Windows 10,1.2,4561.530000000001,1920,1080,1,1,1,0,0,Core,7,i7,HD,615,615,Numeric,Mid-Range
Lenovo,Thinkpad T560,Notebook,15.6,2.6,8,SSD,256,Intel,HD Graphics 520,Windows 10,2.3,6070.13,1920,1080,1,1,0,0,0,Core,6,i7,HD,520,520,Numeric,Mid-Range
MSI,GP62MVR 6RF,Gaming,15.6,2.6,8,SSD+HDD,1152,Nvidia,GeForce GTX 1060,Windows 10,2.2,5860.1567,1920,1080,1,0,0,0,0,Core,6,i7,GeForce,1060,1060,Numeric,High-End
HP,15-bw009nv (A12-9720P/6GB/1TB/Radeon,Notebook,15.6,2.7,6,HDD,1024,AMD,Radeon 530,Windows 10,2.1,2100.13,1920,1080,1,0,0,0,0,A1,Unknown,Other,Radeon,530,530,Numeric,Mid-Range
Dell,Latitude E7270,Ultrabook,12.5,2.4,8,SSD,256,Intel,HD Graphics 520,Windows 7,1.26,6802.0788999999995,1920,1080,1,0,1,0,0,Core,6,i5,HD,520,520,Numeric,Mid-Range
Dell,Inspiron 5578,2 in 1 Convertible,15.0,2.4,4,HDD,500,Intel,HD Graphics 620,Windows 10,2.08,2020.73,1920,1080,1,0,1,0,0,Core,7,i3,HD,620,620,Numeric,Mid-Range
Asus,X540SA-RBPDN09 (N3710/4GB/1TB/W10),Notebook,15.6,1.6,4,HDD,1024,Intel,HD Graphics 405,Windows 10,2.65,1226.73,1366,768,0,0,0,0,0,Pentium,3,Other,HD,405,405,Numeric,Low-End
Dell,XPS 13,Ultrabook,13.3,2.7,8,SSD,256,Intel,HD Graphics 620,Windows 10,1.29,5863.6900000000005,3200,1800,1,0,1,0,1,Core,7,i7,HD,620,620,Numeric,Mid-Range
Dell,Vostro 3568,Notebook,15.6,2.5,4,HDD,1024,Intel,HD Graphics 520,Linux,2.18,2071.7842,1366,768,0,0,0,0,0,Core,7,i5,HD,520,520,Numeric,Mid-Range
Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,2.6,16,SSD+HDD,1152,Nvidia,GeForce GTX 960M,Windows 10,2.6,4085.13,1920,1080,1,1,1,0,0,Core,6,i7,GeForce,960M,960,Alphanumeric,High-End
MSI,GL62M 7RDX,Gaming,15.6,2.8,8,SSD+HDD,1152,Nvidia,GeForce GTX 1050,Windows 10,2.2,4561.530000000001,1920,1080,1,0,0,0,0,Core,7,i7,GeForce,1050,1050,Numeric,High-End
Lenovo,ThinkPad Yoga,Netbook,12.5,2.5,16,SSD,512,Intel,HD Graphics 520,Windows 10,1.3,6550.5,1920,1080,1,1,1,0,0,Core,6,i7,HD,520,520,Numeric,Mid-Range
Razer,Blade Pro,Gaming,14.0,2.8,16,SSD,1024,Nvidia,GeForce GTX 1060,Windows 10,1.95,13891.03,1920,1080,1,0,0,0,0,Core,7,i7,GeForce,1060,1060,Numeric,High-End
Dell,Inspiron 3567,Notebook,15.6,2.4,8,HDD,1024,Intel,HD Graphics 620,Windows 10,2.3,1861.9697,1366,768,0,0,1,0,0,Core,7,i3,HD,620,620,Numeric,Mid-Range
MSI,GE72VR Apache,Gaming,17.3,2.8,16,SSD+HDD,1280,Nvidia,GeForce GTX 1060,Windows 10,2.7,6344.06,1920,1080,1,0,0,0,0,Core,7,i7,GeForce,1060,1060,Numeric,High-End
Apple,MacBook Air,Ultrabook,11.6,1.6,4,Flash,256,Intel,HD Graphics 6000,Mac OS X,1.08,3807.23,1366,768,0,0,0,0,0,Core,7,i5,HD,6000,6000,Numeric,High-End
